Tiempo (ms),IR,AMB_IR,RED,AMB_RED
14192,60945,578,57125,531
14207,60975,568,57180,533
14224,61004,580,57234,537
14241,61008,584,57253,533
14257,61001,576,57210,533
14274,60992,582,57207,534
14291,60983,580,57166,528
14307,60978,570,57151,535
14324,60985,577,57175,536
14341,60991,579,57180,531
14357,60988,572,57166,530
14374,60988,572,57161,529
14391,60994,571,57168,526
14407,61003,570,57175,525
14424,61016,578,57191,530
14441,61030,582,57211,526
14457,61034,569,57215,528
14474,61042,572,57233,529
14491,61048,570,57234,525
14507,61054,566,57235,512
14524,61066,576,57261,532
14541,61072,575,57265,532
14557,61072,571,57264,517
14574,61082,575,57275,534
14591,61074,574,57278,528
14607,61082,567,57273,516
14624,61085,575,57293,531
14641,61091,575,57287,532
14657,61074,569,57273,516
14674,61073,574,57254,530
14691,61064,573,57247,526
14707,61061,568,57233,510
14724,61075,575,57267,527
14741,61086,573,57262,525
14757,61096,573,57280,520
14774,61100,574,57287,528
14791,61099,571,57289,524
14807,61103,568,57277,514
14824,61107,577,57295,528
14841,61118,577,57301,529
14857,61127,572,57318,518
14874,61136,568,57335,531
14891,61143,569,57335,523
14907,61146,564,57327,509
14924,61163,577,57364,527
14941,61165,571,57359,527
14957,61163,574,57361,519
14974,61167,572,57358,527
14991,61165,569,57344,522
15007,61162,564,57341,513
15024,61179,574,57355,525
15041,61185,570,57356,524
15057,61186,567,57349,511
15074,61187,569,57357,527
15091,61187,561,57347,519
15107,61193,562,57351,502
15124,61204,575,57350,524
15141,61212,571,57349,520
15158,61203,568,57342,515
15174,61205,569,57324,522
15191,61186,562,57311,514
15208,61156,562,57258,505
15223,61147,563,57241,523
15240,61119,567,57218,527
15257,61124,560,57193,515
15273,61112,564,57169,518
15290,61083,555,57147,512
15307,61102,552,57144,512
15323,61109,560,57143,523
15340,61105,561,57148,523
15357,61128,560,57168,518
15373,61136,561,57154,514
15390,61122,554,57127,513
15407,61138,558,57135,514
15423,61142,569,57112,521
15440,61137,566,57118,521
15457,61155,559,57108,516
15473,61163,563,57110,523
15490,61162,559,57102,516
15507,61170,555,57103,517
15523,61178,569,57093,523
15540,61173,570,57086,524
15557,61179,569,57065,527
15573,61182,570,57065,532
15590,61176,569,57036,527
15607,61170,567,57020,525
15623,61164,571,56995,529
15640,61144,571,56972,528
15657,61134,574,56959,530
15673,61121,565,56939,528
15690,61111,559,56889,520
15707,61101,566,56888,527
15723,61090,579,56876,524
15740,61056,573,56823,531
15757,61043,578,56774,526
15773,61021,572,56730,533
15790,61015,566,56708,521
15807,61020,566,56727,528
15823,61048,577,56748,531
15840,61052,575,56737,532
15857,61048,576,56717,536
15873,61053,581,56680,534
15890,61047,567,56639,526
15907,61070,572,56647,534
15923,61094,581,56683,537
15940,61111,579,56706,537
15957,61116,579,56715,535
15973,61125,586,56730,538
15990,61121,575,56720,539
16007,61133,577,56728,534
16023,61139,582,56759,538
16040,61143,582,56748,542
16057,61141,581,56743,537
16073,61147,584,56742,540
16090,61143,569,56749,536
16107,61148,574,56754,533
16123,61159,584,56759,539
16140,61171,580,56763,544
16157,61168,584,56774,537
16173,61177,578,56778,535
16190,61177,572,56780,535
16207,61183,572,56783,539
16224,61194,588,56799,537
16239,61176,581,56802,535
16256,61195,583,56807,537
16273,61207,585,56801,540
16289,61177,574,56784,529
16306,61185,579,56764,532
16323,61154,587,56723,542
16339,61094,576,56661,540
16356,61077,584,56603,540
16373,61048,582,56574,541
16389,61021,572,56560,535
16406,61053,587,56566,533
16423,61070,585,56583,544
16439,61065,579,56587,542
16456,61089,583,56603,541
16473,61093,589,56604,539
16489,61082,573,56602,541
16506,61102,581,56606,537
16523,61114,584,56628,541
16539,61103,576,56618,541
16556,61124,585,56633,541
16573,61119,582,56609,540
16589,61096,573,56613,533
16606,61109,581,56604,535
16623,61102,582,56582,542
16639,61076,576,56557,538
16656,61082,581,56539,537
16673,61078,581,56538,533
16689,61053,572,56508,530
16706,61089,579,56532,533
16723,61104,585,56559,542
16739,61109,580,56588,541
16756,61144,582,56624,538
16773,61164,582,56640,537
16789,61147,571,56672,530
16806,61191,584,56704,534
16823,61216,585,56714,546
16839,61208,579,56744,540
16856,61224,583,56746,539
16873,61242,583,56772,540
16889,61219,571,56757,537
16906,61232,581,56755,538
16923,61212,589,56732,542
16939,61170,579,56697,546
16956,61157,582,56673,540
16973,61146,588,56645,541
16989,61121,574,56647,535
17006,61136,585,56640,534
17023,61153,585,56657,543
17039,61145,577,56676,540
17056,61198,583,56720,539
17073,61217,582,56757,535
17089,61219,567,56761,535
17106,61249,581,56816,532
17123,61273,582,56848,543
17139,61268,577,56855,543
17156,61298,579,56877,539
17173,61313,588,56894,540
17190,61304,570,56886,536
17206,61332,581,56921,542
17223,61351,589,56952,548
17240,61350,575,56958,543
17255,61373,585,56973,539
17272,61386,581,56994,540
17289,61368,567,56986,531
17305,61396,584,57005,537
17322,61409,587,57022,545
17339,61398,577,57030,532
17355,61424,583,57042,539
17372,61436,583,57060,537
17389,61419,570,57054,529
17405,61432,585,57058,539
17422,61436,586,57068,542
17439,61436,575,57060,533
17455,61462,584,57081,536
17472,61483,583,57109,548
